,DAY,SKU,Location,Alley,AlleyCell,Max,Min,WEEK-1,WEEK-2,WEEK-3,WEEK-4,WEEK-5
3455,SUN,151903,A0623301,A06,A0623,140.0,105.0,0.0,1.0,1.0,0.0,0.0
3456,SUN,151904,A0616402,A06,A0616,96.0,72.0,0.0,1.0,0.0,0.0,0.0
3457,SUN,153118,A0213104,A02,A0213,144.0,108.0,1.0,1.0,0.0,0.0,0.0
3458,SUN,153124,A0246207,A02,A0246,144.0,108.0,1.0,0.0,0.0,0.0,0.0
3459,SUN,157648,A0336106,A03,A0336,240.0,180.0,1.0,0.0,0.0,0.0,0.0
3460,SUN,159789,A0318503,A03,A0318,800.0,600.0,1.0,0.0,1.0,0.0,0.0
3461,SUN,164264,A0840302,A08,A0840,288.0,216.0,0.0,0.0,1.0,1.0,0.0
3462,SUN,167719,A0318506,A03,A0318,240.0,180.0,0.0,0.0,1.0,0.0,0.0
3463,SUN,167781,A0803303,A08,A0803,180.0,135.0,0.0,1.0,1.0,1.0,0.0
3464,SUN,168693,A0103201,A01,A0103,100.0,75.0,3.0,1.0,2.0,0.0,0.0
3465,SUN,169033,A0502402,A05,A0502,140.0,105.0,1.0,0.0,1.0,0.0,0.0
3466,SUN,172042,A0540201,A05,A0540,77.0,58.0,0.0,1.0,0.0,0.0,0.0
3467,SUN,174087,A0403202,A04,A0403,80.0,60.0,3.0,1.0,2.0,0.0,0.0
3468,SUN,176121,A0244401,A02,A0244,222.0,167.0,1.0,0.0,0.0,0.0,0.0
3469,SUN,179663,A0234406,A02,A0234,126.0,95.0,0.0,0.0,1.0,0.0,0.0
3470,SUN,180775,A0531401,A05,A0531,112.0,84.0,0.0,0.0,0.0,1.0,0.0
3471,SUN,180776,R0511101,R05,R0511,3130.0,1565.0,0.0,1.0,1.0,0.0,0.0
3472,SUN,188660,A0328507,A03,A0328,800.0,600.0,3.0,3.0,1.0,3.0,0.0
3473,SUN,189313,A0214105,A02,A0214,220.0,165.0,0.0,0.0,0.0,1.0,0.0
3474,SUN,190843,A0702501,A07,A0702,168.0,126.0,0.0,0.0,1.0,0.0,0.0
3475,SUN,191910,A0908402,A09,A0908,1200.0,900.0,1.0,0.0,1.0,0.0,0.0
3476,SUN,191923,A0929203,A09,A0929,1200.0,900.0,1.0,0.0,0.0,0.0,0.0
3477,SUN,191924,A0912301,A09,A0912,1200.0,900.0,1.0,0.0,0.0,0.0,0.0
3478,SUN,192928,A0717404,A07,A0717,216.0,162.0,5.0,3.0,0.0,0.0,0.0
3479,SUN,193875,A0524301,A05,A0524,571.0,428.0,1.0,2.0,5.0,3.0,0.0
3480,SUN,195878,A0318505,A03,A0318,400.0,300.0,1.0,0.0,0.0,0.0,0.0
3481,SUN,196830,A0902501,A09,A0902,800.0,600.0,1.0,0.0,0.0,0.0,0.0
3482,SUN,200307,A0231201,A02,A0231,235.0,176.0,1.0,0.0,0.0,0.0,0.0
3483,SUN,200582,A0401404,A04,A0401,192.0,144.0,1.0,1.0,1.0,0.0,0.0
3484,SUN,200633,A0633102,A06,A0633,144.0,108.0,1.0,1.0,0.0,0.0,0.0
3485,SUN,201812,A0628301,A06,A0628,224.0,168.0,4.0,4.0,2.0,1.0,0.0
3486,SUN,202881,A0210305,A02,A0210,75.0,56.0,0.0,1.0,1.0,1.0,0.0
3487,SUN,202889,A0914502,A09,A0914,600.0,450.0,11.0,2.0,4.0,1.0,0.0
3488,SUN,202891,A1013304,A10,A1013,1170.0,878.0,1.0,0.0,0.0,1.0,0.0
3489,SUN,206888,A0403503,A04,A0403,0.0,0.0,6.0,1.0,3.0,1.0,0.0
3490,SUN,208483,A0444101,A04,A0444,96.0,72.0,3.0,2.0,0.0,0.0,0.0
3491,SUN,213911,A0728304,A07,A0728,108.0,81.0,0.0,1.0,1.0,0.0,0.0
3492,SUN,214215,A0703204,A07,A0703,144.0,108.0,1.0,0.0,0.0,0.0,0.0
3493,SUN,214217,A0629201,A06,A0629,120.0,90.0,0.0,0.0,1.0,0.0,0.0
3494,SUN,215253,A0734104,A07,A0734,270.0,203.0,0.0,1.0,0.0,0.0,0.0
3495,SUN,215334,A0746103,A07,A0746,216.0,162.0,10.0,4.0,3.0,7.0,0.0
3496,SUN,215338,A0718103,A07,A0718,177.0,133.0,0.0,1.0,0.0,0.0,0.0
3497,SUN,215340,A0717501,A07,A0717,144.0,108.0,3.0,2.0,1.0,1.0,0.0
3498,SUN,215343,A0503502,A05,A0503,120.0,90.0,2.0,2.0,4.0,1.0,0.0
3499,SUN,215439,A0615102,A06,A0615,160.0,120.0,0.0,1.0,0.0,0.0,0.0
3500,SUN,215440,A0616202,A06,A0616,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3501,SUN,215515,A0529303,A05,A0529,60.0,45.0,2.0,5.0,0.0,4.0,0.0
3502,SUN,215525,A0503101,A05,A0503,420.0,315.0,0.0,0.0,0.0,1.0,0.0
3503,SUN,215596,A0606301,A06,A0606,144.0,108.0,3.0,1.0,2.0,0.0,0.0
3504,SUN,215598,A0637504,A06,A0637,200.0,150.0,0.0,1.0,2.0,0.0,0.0
3505,SUN,215601,A0629503,A06,A0629,220.0,165.0,2.0,0.0,0.0,0.0,0.0
3506,SUN,216130,A0723203,A07,A0723,0.0,0.0,1.0,3.0,3.0,3.0,0.0
3507,SUN,216132,A0633204,A06,A0633,0.0,0.0,8.0,8.0,6.0,4.0,0.0
3508,SUN,216141,A0742102,A07,A0742,297.0,223.0,1.0,3.0,0.0,1.0,0.0
3509,SUN,216152,A0743302,A07,A0743,80.0,60.0,1.0,0.0,0.0,1.0,0.0
3510,SUN,216370,A0208501,A02,A0208,96.0,72.0,1.0,0.0,0.0,0.0,0.0
3511,SUN,219010,A0205202,A02,A0205,200.0,150.0,1.0,0.0,0.0,0.0,0.0
3512,SUN,219151,A0606504,A06,A0606,168.0,126.0,1.0,0.0,0.0,1.0,0.0
3513,SUN,219195,A0607103,A06,A0607,126.0,95.0,0.0,0.0,1.0,1.0,0.0
3514,SUN,219497,A0724404,A07,A0724,120.0,90.0,0.0,0.0,1.0,0.0,0.0
3515,SUN,219498,A0637302,A06,A0637,116.0,87.0,1.0,2.0,2.0,0.0,0.0
3516,SUN,220051,A0103504,A01,A0103,256.0,192.0,3.0,4.0,0.0,0.0,0.0
3517,SUN,220629,A0403304,A04,A0403,96.0,72.0,0.0,1.0,1.0,0.0,0.0
3518,SUN,221755,R0411102,R04,R0411,1798.0,899.0,1.0,1.0,0.0,0.0,0.0
3519,SUN,221756,A0101402,A01,A0101,200.0,150.0,1.0,0.0,2.0,2.0,0.0
3520,SUN,222299,A0401504,A04,A0401,80.0,60.0,0.0,1.0,0.0,0.0,0.0
3521,SUN,223131,A0904303,A09,A0904,800.0,600.0,0.0,1.0,0.0,0.0,0.0
3522,SUN,223307,A0701403,A07,A0701,144.0,108.0,0.0,0.0,1.0,0.0,0.0
3523,SUN,223437,A0717103,A07,A0717,800.0,600.0,9.0,11.0,8.0,9.0,0.0
3524,SUN,230617,A0904403,A09,A0904,384.0,288.0,2.0,0.0,0.0,0.0,0.0
3525,SUN,230946,A1101204,A11,A1101,800.0,600.0,2.0,1.0,0.0,0.0,0.0
3526,SUN,231197,A0619503,A06,A0619,96.0,72.0,1.0,0.0,0.0,0.0,0.0
3527,SUN,231400,A0904501,A09,A0904,800.0,600.0,6.0,1.0,0.0,0.0,0.0
3528,SUN,231629,A0805102,A08,A0805,3200.0,2400.0,0.0,0.0,1.0,0.0,0.0
3529,SUN,231645,A0805303,A08,A0805,2400.0,1800.0,0.0,0.0,2.0,1.0,0.0
3530,SUN,231647,A0805401,A08,A0805,2880.0,2160.0,1.0,0.0,1.0,0.0,0.0
3531,SUN,231943,A1020304,A10,A1020,768.0,576.0,2.0,1.0,1.0,1.0,0.0
3532,SUN,232399,A0429304,A04,A0429,280.0,210.0,0.0,0.0,0.0,1.0,0.0
3533,SUN,233934,A0919202,A09,A0919,312.0,234.0,1.0,0.0,0.0,0.0,0.0
3534,SUN,234190,A0408104,A04,A0408,120.0,90.0,1.0,0.0,0.0,0.0,0.0
3535,SUN,235222,A0524504,A05,A0524,144.0,108.0,1.0,1.0,0.0,0.0,0.0
3536,SUN,235224,A0527201,A05,A0527,144.0,108.0,0.0,0.0,0.0,1.0,0.0
3537,SUN,235225,A0505302,A05,A0505,80.0,60.0,1.0,0.0,0.0,0.0,0.0
3538,SUN,235226,A0524101,A05,A0524,144.0,108.0,1.0,0.0,0.0,0.0,0.0
3539,SUN,235782,A0717402,A07,A0717,160.0,120.0,1.0,0.0,1.0,0.0,0.0
3540,SUN,236279,A0714501,A07,A0714,100.0,75.0,4.0,0.0,2.0,0.0,0.0
3541,SUN,236280,A0707404,A07,A0707,96.0,72.0,3.0,0.0,0.0,0.0,0.0
3542,SUN,236692,A0626102,A06,A0626,280.0,210.0,0.0,1.0,0.0,0.0,0.0
3543,SUN,237647,A1007201,A10,A1007,96.0,72.0,5.0,0.0,0.0,0.0,0.0
3544,SUN,237657,A1009104,A10,A1009,181.0,136.0,2.0,0.0,0.0,0.0,0.0
3545,SUN,237659,A1010204,A10,A1010,192.0,144.0,1.0,0.0,0.0,0.0,0.0
3546,SUN,237661,A1007304,A10,A1007,173.0,130.0,7.0,0.0,0.0,0.0,0.0
3547,SUN,237664,A1006303,A10,A1006,2496.0,1872.0,3.0,0.0,0.0,0.0,0.0
3548,SUN,237667,A1001403,A10,A1001,2496.0,1872.0,4.0,7.0,0.0,0.0,0.0
3549,SUN,237668,A1006302,A10,A1006,2496.0,1872.0,2.0,0.0,0.0,1.0,0.0
3550,SUN,237673,A1016503,A10,A1016,1200.0,900.0,3.0,1.0,0.0,0.0,0.0
3551,SUN,237674,A1005402,A10,A1005,2496.0,1872.0,2.0,0.0,0.0,0.0,0.0
3552,SUN,237675,A1003402,A10,A1003,800.0,600.0,6.0,0.0,1.0,1.0,0.0
3553,SUN,238136,A0807104,A08,A0807,3200.0,2400.0,2.0,1.0,1.0,1.0,0.0
3554,SUN,238490,A1031502,A10,A1031,181.0,136.0,14.0,8.0,20.0,13.0,0.0
3555,SUN,238572,A1104404,A11,A1104,10.0,8.0,0.0,5.0,1.0,0.0,0.0
3556,SUN,238768,A0813501,A08,A0813,800.0,600.0,41.0,9.0,4.0,0.0,0.0
3557,SUN,239865,A0540203,A05,A0540,216.0,162.0,0.0,0.0,0.0,1.0,0.0
3558,SUN,241384,A0324105,A03,A0324,320.0,240.0,0.0,0.0,2.0,0.0,0.0
3559,SUN,242336,A1005503,A10,A1005,96.0,72.0,9.0,0.0,0.0,0.0,0.0
3560,SUN,242345,A1007103,A10,A1007,96.0,72.0,17.0,1.0,1.0,0.0,0.0
3561,SUN,242347,A1011503,A10,A1011,96.0,72.0,15.0,0.0,0.0,0.0,0.0
3562,SUN,242348,A1029101,A10,A1029,96.0,72.0,11.0,0.0,1.0,1.0,0.0
3563,SUN,242624,A0445203,A04,A0445,48.0,36.0,0.0,1.0,0.0,0.0,0.0
3564,SUN,242625,A0406202,A04,A0406,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3565,SUN,242790,A0403504,A04,A0403,144.0,108.0,2.0,1.0,0.0,1.0,0.0
3566,SUN,243063,A1006104,A10,A1006,1280.0,960.0,10.0,1.0,2.0,3.0,0.0
3567,SUN,243065,A1004504,A10,A1004,1280.0,960.0,7.0,0.0,2.0,0.0,0.0
3568,SUN,243069,A1005202,A10,A1005,1600.0,1200.0,3.0,0.0,0.0,3.0,0.0
3569,SUN,243074,A1004401,A10,A1004,1200.0,900.0,8.0,1.0,0.0,0.0,0.0
3570,SUN,243075,A1001102,A10,A1001,1280.0,960.0,8.0,0.0,2.0,2.0,0.0
3571,SUN,244579,A0701104,A07,A0701,800.0,600.0,1.0,0.0,0.0,0.0,0.0
3572,SUN,244603,A0630304,A06,A0630,144.0,108.0,1.0,0.0,0.0,0.0,0.0
3573,SUN,245424,A0527102,A05,A0527,48.0,36.0,0.0,0.0,1.0,0.0,0.0
3574,SUN,249290,A0703501,A07,A0703,103.0,77.0,0.0,0.0,1.0,1.0,0.0
3575,SUN,250975,A0109104,A01,A0109,96.0,72.0,0.0,1.0,0.0,0.0,0.0
3576,SUN,251023,A0543102,A05,A0543,27.0,20.0,0.0,0.0,0.0,1.0,0.0
3577,SUN,251033,A0715404,A07,A0715,640.0,480.0,1.0,1.0,1.0,1.0,0.0
3578,SUN,251430,A0703104,A07,A0703,800.0,600.0,1.0,0.0,1.0,1.0,0.0
3579,SUN,252069,A0407502,A04,A0407,120.0,90.0,0.0,0.0,1.0,0.0,0.0
3580,SUN,253464,A0507401,A05,A0507,96.0,72.0,1.0,2.0,0.0,0.0,0.0
3581,SUN,253469,A0604504,A06,A0604,30.0,23.0,2.0,1.0,0.0,0.0,0.0
3582,SUN,253470,A0720504,A07,A0720,72.0,54.0,1.0,0.0,0.0,0.0,0.0
3583,SUN,253500,R0501101,R05,R0501,150.0,75.0,150.0,77.0,89.0,54.0,0.0
3584,SUN,253616,A0317101,A03,A0317,320.0,240.0,0.0,0.0,1.0,0.0,0.0
3585,SUN,254222,A0719102,A07,A0719,96.0,72.0,0.0,1.0,0.0,0.0,0.0
3586,SUN,255369,A0201102,A02,A0201,120.0,90.0,2.0,3.0,1.0,0.0,0.0
3587,SUN,255371,A0222304,A02,A0222,720.0,540.0,20.0,9.0,7.0,1.0,0.0
3588,SUN,258389,A0521302,A05,A0521,192.0,144.0,0.0,0.0,1.0,0.0,0.0
3589,SUN,258929,A0321508,A03,A0321,144.0,108.0,1.0,3.0,1.0,0.0,0.0
3590,SUN,259765,A0917202,A09,A0917,288.0,216.0,1.0,0.0,0.0,1.0,0.0
3591,SUN,259767,A0911101,A09,A0911,336.0,252.0,0.0,2.0,0.0,0.0,0.0
3592,SUN,259790,A0228507,A02,A0228,144.0,108.0,2.0,0.0,1.0,0.0,0.0
3593,SUN,260229,A0920303,A09,A0920,360.0,270.0,6.0,1.0,1.0,1.0,0.0
3594,SUN,260230,A1010302,A10,A1010,540.0,405.0,3.0,0.0,0.0,0.0,0.0
3595,SUN,260268,A0643403,A06,A0643,144.0,108.0,11.0,13.0,9.0,6.0,0.0
3596,SUN,261250,A0222502,A02,A0222,300.0,225.0,0.0,0.0,0.0,1.0,0.0
3597,SUN,261252,A0244104,A02,A0244,200.0,150.0,1.0,0.0,0.0,0.0,0.0
3598,SUN,261253,A0707101,A07,A0707,200.0,150.0,0.0,0.0,1.0,0.0,0.0
3599,SUN,262027,A0714401,A07,A0714,533.0,400.0,1.0,0.0,0.0,0.0,0.0
3600,SUN,262166,A0532104,A05,A0532,224.0,168.0,0.0,0.0,2.0,0.0,0.0
3601,SUN,263349,A0404203,A04,A0404,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3602,SUN,263728,A0414401,A04,A0414,800.0,600.0,5.0,0.0,0.0,0.0,0.0
3603,SUN,263729,A0416204,A04,A0416,800.0,600.0,4.0,7.0,3.0,2.0,0.0
3604,SUN,263731,A0412203,A04,A0412,800.0,600.0,2.0,2.0,1.0,0.0,0.0
3605,SUN,263732,A0311302,A03,A0311,800.0,600.0,1.0,1.0,0.0,0.0,0.0
3606,SUN,263734,A0411404,A04,A0411,800.0,600.0,0.0,5.0,1.0,3.0,0.0
3607,SUN,263735,A0334102,A03,A0334,800.0,600.0,9.0,4.0,6.0,0.0,0.0
3608,SUN,263736,A0406401,A04,A0406,800.0,600.0,0.0,0.0,22.0,16.0,0.0
3609,SUN,263738,A0412503,A04,A0412,800.0,600.0,46.0,15.0,0.0,15.0,0.0
3610,SUN,263928,A0416404,A04,A0416,800.0,600.0,61.0,24.0,5.0,12.0,0.0
3611,SUN,264149,A0911204,A09,A0911,1200.0,900.0,4.0,0.0,2.0,0.0,0.0
3612,SUN,264150,A0911301,A09,A0911,1200.0,900.0,3.0,0.0,0.0,0.0,0.0
3613,SUN,264151,A0911302,A09,A0911,1200.0,900.0,2.0,0.0,0.0,0.0,0.0
3614,SUN,264198,A0412301,A04,A0412,800.0,600.0,12.0,0.0,0.0,0.0,0.0
3615,SUN,264229,A0107502,A01,A0107,192.0,144.0,1.0,0.0,1.0,0.0,0.0
3616,SUN,264641,A0604203,A06,A0604,145.0,109.0,1.0,2.0,2.0,2.0,0.0
3617,SUN,264642,A0734102,A07,A0734,120.0,90.0,0.0,1.0,0.0,0.0,0.0
3618,SUN,264780,A0226404,A02,A0226,40.0,30.0,1.0,0.0,0.0,0.0,0.0
3619,SUN,265105,A0437204,A04,A0437,120.0,90.0,0.0,1.0,0.0,0.0,0.0
3620,SUN,265106,A0426504,A04,A0426,800.0,600.0,1.0,0.0,0.0,0.0,0.0
3621,SUN,265241,A0401101,A04,A0401,160.0,120.0,2.0,0.0,2.0,0.0,0.0
3622,SUN,265242,A0401502,A04,A0401,160.0,120.0,15.0,6.0,2.0,1.0,0.0
3623,SUN,265243,A0444501,A04,A0444,144.0,108.0,5.0,4.0,0.0,0.0,0.0
3624,SUN,265342,A0230504,A02,A0230,240.0,180.0,1.0,1.0,1.0,0.0,0.0
3625,SUN,265447,A0207101,A02,A0207,300.0,225.0,0.0,1.0,7.0,0.0,0.0
3626,SUN,265492,A0338201,A03,A0338,292.0,219.0,0.0,0.0,1.0,0.0,0.0
3627,SUN,265673,A0644302,A06,A0644,240.0,180.0,1.0,0.0,1.0,1.0,0.0
3628,SUN,265676,A0643504,A06,A0643,210.0,158.0,1.0,1.0,1.0,0.0,0.0
3629,SUN,265680,A0635504,A06,A0635,96.0,72.0,0.0,0.0,1.0,0.0,0.0
3630,SUN,265908,A0327406,A03,A0327,300.0,225.0,0.0,1.0,0.0,0.0,0.0
3631,SUN,266816,A0727403,A07,A0727,140.0,105.0,0.0,0.0,0.0,1.0,0.0
3632,SUN,266817,A0727301,A07,A0727,144.0,108.0,0.0,1.0,0.0,1.0,0.0
3633,SUN,266818,A0728201,A07,A0728,144.0,108.0,0.0,0.0,0.0,1.0,0.0
3634,SUN,267036,A0530401,A05,A0530,150.0,113.0,0.0,1.0,0.0,0.0,0.0
3635,SUN,267037,A0532302,A05,A0532,147.0,110.0,1.0,0.0,0.0,0.0,0.0
3636,SUN,267089,A0624201,A06,A0624,72.0,54.0,0.0,0.0,1.0,0.0,0.0
3637,SUN,267259,A0807504,A08,A0807,400.0,300.0,1.0,0.0,0.0,0.0,0.0
3638,SUN,267260,A0808101,A08,A0808,600.0,450.0,0.0,0.0,1.0,0.0,0.0
3639,SUN,267261,A0808102,A08,A0808,400.0,300.0,2.0,1.0,1.0,0.0,0.0
3640,SUN,267264,A0808201,A08,A0808,720.0,540.0,1.0,2.0,0.0,1.0,0.0
3641,SUN,267266,A0808203,A08,A0808,900.0,675.0,1.0,1.0,2.0,0.0,0.0
3642,SUN,267270,A0808303,A08,A0808,640.0,480.0,1.0,1.0,0.0,1.0,0.0
3643,SUN,267272,A0808401,A08,A0808,800.0,600.0,1.0,0.0,3.0,1.0,0.0
3644,SUN,267275,A0808404,A08,A0808,2000.0,1500.0,3.0,0.0,0.0,1.0,0.0
3645,SUN,267276,A0808501,A08,A0808,200.0,150.0,1.0,0.0,0.0,0.0,0.0
3646,SUN,267277,A0808502,A08,A0808,1500.0,1125.0,1.0,0.0,0.0,1.0,0.0
3647,SUN,267280,A0809101,A08,A0809,3200.0,2400.0,1.0,1.0,1.0,0.0,0.0
3648,SUN,267281,A0901302,A09,A0901,1760.0,1320.0,3.0,2.0,7.0,5.0,0.0
3649,SUN,267282,A0809103,A08,A0809,2400.0,1800.0,0.0,1.0,0.0,1.0,0.0
3650,SUN,267283,A0809104,A08,A0809,2000.0,1500.0,4.0,0.0,0.0,0.0,0.0
3651,SUN,267284,A0809201,A08,A0809,1600.0,1200.0,1.0,2.0,3.0,5.0,0.0
3652,SUN,267286,A0809203,A08,A0809,1600.0,1200.0,0.0,0.0,1.0,0.0,0.0
3653,SUN,267287,A0809204,A08,A0809,2400.0,1800.0,1.0,0.0,2.0,1.0,0.0
3654,SUN,267288,A0809301,A08,A0809,400.0,300.0,5.0,1.0,1.0,0.0,0.0
3655,SUN,267290,A0809303,A08,A0809,2400.0,1800.0,1.0,0.0,0.0,0.0,0.0
3656,SUN,267291,A0809304,A08,A0809,800.0,600.0,0.0,0.0,0.0,1.0,0.0
3657,SUN,267294,A0810103,A08,A0810,800.0,600.0,1.0,0.0,0.0,0.0,0.0
3658,SUN,267296,A0809501,A08,A0809,160.0,120.0,5.0,3.0,2.0,2.0,0.0
3659,SUN,267297,A0809502,A08,A0809,300.0,225.0,1.0,2.0,2.0,1.0,0.0
3660,SUN,267298,A0809503,A08,A0809,2400.0,1800.0,0.0,2.0,0.0,0.0,0.0
3661,SUN,267721,A0234503,A02,A0234,800.0,600.0,0.0,0.0,3.0,1.0,0.0
3662,SUN,268625,A0206306,A02,A0206,288.0,216.0,1.0,0.0,0.0,0.0,0.0
3663,SUN,268627,A0240208,A02,A0240,800.0,600.0,1.0,0.0,0.0,0.0,0.0
3664,SUN,268736,A0642104,A06,A0642,120.0,90.0,0.0,0.0,0.0,1.0,0.0
3665,SUN,269244,A0703203,A07,A0703,235.0,176.0,0.0,0.0,1.0,0.0,0.0
3666,SUN,269805,A0518502,A05,A0518,140.0,105.0,0.0,0.0,2.0,0.0,0.0
3667,SUN,270197,A0529401,A05,A0529,235.0,176.0,2.0,5.0,1.0,2.0,0.0
3668,SUN,270818,A0744302,A07,A0744,256.0,192.0,1.0,0.0,0.0,0.0,0.0
3669,SUN,272752,A0403303,A04,A0403,400.0,300.0,1.0,0.0,0.0,0.0,0.0
3670,SUN,272913,A0730303,A07,A0730,150.0,113.0,1.0,0.0,2.0,0.0,0.0
3671,SUN,274062,A0717201,A07,A0717,240.0,180.0,2.0,0.0,0.0,1.0,0.0
3672,SUN,274075,A0617301,A06,A0617,144.0,108.0,0.0,7.0,0.0,1.0,0.0
3673,SUN,274077,A0525201,A05,A0525,242.0,182.0,0.0,0.0,1.0,0.0,0.0
3674,SUN,274078,A0524501,A05,A0524,60.0,45.0,1.0,0.0,1.0,0.0,0.0
3675,SUN,274208,A0718104,A07,A0718,160.0,120.0,0.0,3.0,1.0,1.0,0.0
3676,SUN,274209,A0718201,A07,A0718,84.0,63.0,8.0,4.0,0.0,4.0,0.0
3677,SUN,274211,A0718402,A07,A0718,120.0,90.0,11.0,2.0,6.0,2.0,0.0
3678,SUN,274212,A0715302,A07,A0715,216.0,162.0,2.0,1.0,5.0,2.0,0.0
3679,SUN,274765,A0624202,A06,A0624,168.0,126.0,1.0,1.0,0.0,0.0,0.0
3680,SUN,276076,A0716504,A07,A0716,240.0,180.0,0.0,0.0,1.0,0.0,0.0
3681,SUN,276077,A0712304,A07,A0712,160.0,120.0,6.0,1.0,3.0,0.0,0.0
3682,SUN,276531,A0728204,A07,A0728,108.0,81.0,0.0,1.0,0.0,0.0,0.0
3683,SUN,276532,A0729303,A07,A0729,180.0,135.0,1.0,0.0,1.0,1.0,0.0
3684,SUN,276533,A0409203,A04,A0409,800.0,600.0,0.0,1.0,1.0,0.0,0.0
3685,SUN,276553,A0411502,A04,A0411,800.0,600.0,15.0,6.0,3.0,3.0,0.0
3686,SUN,276792,A0418202,A04,A0418,192.0,144.0,0.0,0.0,1.0,0.0,0.0
3687,SUN,276867,A0913202,A09,A0913,0.0,0.0,4.0,1.0,0.0,0.0,0.0
3688,SUN,276870,A0913203,A09,A0913,3200.0,2400.0,5.0,1.0,2.0,0.0,0.0
3689,SUN,276871,A0913204,A09,A0913,3200.0,2400.0,6.0,7.0,0.0,0.0,0.0
3690,SUN,276872,A0913301,A09,A0913,800.0,600.0,2.0,0.0,1.0,0.0,0.0
3691,SUN,277374,A0938201,A09,A0938,720.0,540.0,0.0,1.0,0.0,0.0,0.0
3692,SUN,278476,A0810102,A08,A0810,1050.0,788.0,0.0,1.0,0.0,0.0,0.0
3693,SUN,278506,A0633502,A06,A0633,96.0,72.0,0.0,1.0,0.0,0.0,0.0
3694,SUN,278732,A0208103,A02,A0208,800.0,600.0,0.0,0.0,0.0,1.0,0.0
3695,SUN,279066,A0634402,A06,A0634,140.0,105.0,1.0,0.0,0.0,0.0,0.0
3696,SUN,279080,A0530204,A05,A0530,160.0,120.0,1.0,1.0,0.0,0.0,0.0
3697,SUN,280050,A0745503,A07,A0745,240.0,180.0,3.0,4.0,9.0,5.0,0.0
3698,SUN,280051,A0717101,A07,A0717,216.0,162.0,0.0,0.0,1.0,0.0,0.0
3699,SUN,280053,A0715204,A07,A0715,160.0,120.0,8.0,5.0,3.0,3.0,0.0
3700,SUN,280057,A0717403,A07,A0717,160.0,120.0,1.0,0.0,2.0,2.0,0.0
3701,SUN,280061,A0717104,A07,A0717,180.0,135.0,0.0,0.0,1.0,0.0,0.0
3702,SUN,280067,A0716403,A07,A0716,80.0,60.0,3.0,0.0,0.0,0.0,0.0
3703,SUN,280068,A0716503,A07,A0716,258.0,194.0,0.0,0.0,0.0,1.0,0.0
3704,SUN,280157,H0202109,H02,H0202,1200.0,600.0,29.0,24.0,14.0,4.0,0.0
3705,SUN,280247,A0701203,A07,A0701,160.0,120.0,0.0,1.0,1.0,1.0,0.0
3706,SUN,280787,A0914201,A09,A0914,681.0,511.0,19.0,2.0,0.0,1.0,0.0
3707,SUN,280789,A0914203,A09,A0914,864.0,648.0,7.0,1.0,0.0,0.0,0.0
3708,SUN,280826,B0306606,B03,B0306,63.0,31.0,3.0,10.0,46.0,14.0,0.0
3709,SUN,283659,A1004204,A10,A1004,20.0,15.0,2.0,2.0,0.0,0.0,0.0
3710,SUN,283899,A0635301,A06,A0635,80.0,60.0,0.0,1.0,0.0,1.0,0.0
3711,SUN,285641,A0314506,A03,A0314,800.0,600.0,0.0,0.0,0.0,1.0,0.0
3712,SUN,285652,A0314404,A03,A0314,800.0,600.0,4.0,2.0,3.0,1.0,0.0
3713,SUN,285983,A0740501,A07,A0740,96.0,72.0,0.0,0.0,1.0,0.0,0.0
3714,SUN,285990,A0618501,A06,A0618,896.0,672.0,1.0,0.0,1.0,0.0,0.0
3715,SUN,286595,A1115203,A11,A1115,615.0,461.0,1.0,2.0,2.0,1.0,0.0
3716,SUN,286702,A0423502,A04,A0423,280.0,210.0,2.0,1.0,0.0,0.0,0.0
3717,SUN,286728,A0328102,A03,A0328,64.0,48.0,1.0,0.0,0.0,0.0,0.0
3718,SUN,286763,A0516404,A05,A0516,432.0,324.0,0.0,1.0,0.0,1.0,0.0
3719,SUN,286879,A0317108,A03,A0317,800.0,600.0,6.0,4.0,2.0,3.0,0.0
3720,SUN,287068,A0331407,A03,A0331,300.0,225.0,0.0,1.0,1.0,0.0,0.0
3721,SUN,287069,A0230201,A02,A0230,800.0,600.0,1.0,0.0,1.0,2.0,0.0
3722,SUN,287995,A0705403,A07,A0705,70.0,53.0,2.0,0.0,0.0,0.0,0.0
3723,SUN,287996,A0705204,A07,A0705,126.0,95.0,1.0,1.0,0.0,1.0,0.0
3724,SUN,288152,A0613503,A06,A0613,96.0,72.0,0.0,0.0,0.0,1.0,0.0
3725,SUN,288153,A0612103,A06,A0612,96.0,72.0,0.0,0.0,2.0,0.0,0.0
3726,SUN,288241,A0632203,A06,A0632,120.0,90.0,0.0,1.0,0.0,0.0,0.0
3727,SUN,288242,A0631103,A06,A0631,216.0,162.0,1.0,0.0,0.0,0.0,0.0
3728,SUN,288268,A0304203,A03,A0304,16.0,12.0,2.0,4.0,2.0,4.0,0.0
3729,SUN,288270,A0302504,A03,A0302,200.0,150.0,2.0,0.0,0.0,0.0,0.0
3730,SUN,288311,A0401303,A04,A0401,120.0,90.0,3.0,1.0,0.0,1.0,0.0
3731,SUN,288861,A0211402,A02,A0211,800.0,600.0,0.0,0.0,0.0,1.0,0.0
